id,PROPERTY TYPE,CITY,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,HOA/MONTH,LATITUDE,LONGITUDE,community,floor
NY_1098,Condo/Co-op,Staten Island,1.0,1.0,Silver Lake,726.0,17250.0,1931.0,759.0,278.0,40.6299335,-74.0999243,Silver Lake,No
NY_3590,Single Family Residential,St. Albans,5.0,2.5,St. Albans,1732.0,5000.0,1930.0,442.0,,40.70344,-73.759508,St. Albans,wood floor
NY_5964,Single Family Residential,Rosedale,3.0,2.0,Rosedale,1150.0,3150.0,1955.0,666.0,,40.678543,-73.7269,Rosedale,No
NY_2256,Condo/Co-op,Glen Oaks,2.0,1.0,Glen Oaks Village,721.0,,1950.0,911.0,,40.7477604,-73.7167303,Glen Oaks Village,No
NY_2010,Townhouse,Staten Island,5.0,4.0,Tottenville,2688.0,4186.0,2001.0,772.0,78.0,40.508562,-74.23253709999999,Tottenville,No
NY_7177,Single Family Residential,Bronx,2.0,1.0,Bronx,1000.0,2082.0,1901.0,745.0,,40.869361,-73.888091,Bronx,No
NY_5362,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1080.0,2170.0,1899.0,1072.0,,40.6346128,-74.1221723,West Brighton,No
NY_7058,Condo/Co-op,Bronx,3.0,2.5,Bronx,1377.0,,1989.0,659.0,,40.807008,-73.853352,Bronx,No
NY_1696,Condo/Co-op,E. Elmhurst,2.0,1.0,Northridge Sect 2,1000.0,,1950.0,663.0,,40.7585599,-73.87738,Northridge Sect 2,wood floor
NY_9738,Multi-Family (2-4 Unit),Bronx,9.0,6.0,Bronx,3615.0,2369.0,2006.0,983.0,,40.85073870000001,-73.8309938,Bronx,No
NY_9538,Multi-Family (2-4 Unit),Richmond Hill,4.0,3.0,Richmond Hill,2395.0,4256.0,1910.0,817.0,,40.696508,-73.82883690000001,Richmond Hill,No
NY_9065,Single Family Residential,Bronx,4.0,4.0,Bronx,2865.0,3733.0,1920.0,827.0,,40.89914270000001,-73.8643958,Bronx,No
NY_2155,Multi-Family (2-4 Unit),Brooklyn,5.0,3.0,Brooklyn,2288.0,2200.0,2005.0,415.0,,40.6758948,-73.8758004,Brooklyn,No
NY_5644,Multi-Family (2-4 Unit),Woodside,5.0,4.5,Woodside,2400.0,3125.0,1925.0,79.0,,40.740844,-73.893969,Woodside,wood floor
NY_7532,Single Family Residential,Hollis Hills,3.0,2.0,Hollis Hills,2275.0,4000.0,1950.0,332.0,,40.7311534,-73.754474,Hollis Hills,wood floor
NY_855,Single Family Residential,Staten Island,3.0,2.0,DngnHillsB-Hylan,1112.0,1940.0,1991.0,788.0,,40.585831,-74.088825,DngnHillsB-Hylan,No
NY_539,Single Family Residential,Staten Island,4.0,3.0,Annandale,2495.0,2475.0,1986.0,572.0,30.0,40.539792,-74.171581,Annandale,No
NY_2822,Single Family Residential,Brooklyn,3.0,3.0,Dyker Heights,1296.0,2633.0,1930.0,129.0,,40.6148378,-74.00800100000002,Dyker Heights,No
NY_2024,Multi-Family (2-4 Unit),Hollis,4.0,2.5,Hollis,1665.0,6000.0,1950.0,955.0,,40.718159,-73.763081,Hollis,wood floor
NY_226,Condo/Co-op,Astoria,1.0,1.0,The Crescent House,780.0,,1960.0,296.0,,40.7642499,-73.92761,The Crescent House,No
NY_4189,Single Family Residential,Bronx,3.0,1.5,Bronx,2250.0,,1905.0,908.0,,40.8637745,-73.8450996,,No
NY_523,Single Family Residential,Staten Island,2.0,2.0,Huguenot,1008.0,720.0,1990.0,844.0,220.0,40.555513,-74.20181590000001,Huguenot,No
NY_8232,Condo/Co-op,Flushing,3.0,2.0,Robinson Manor,730.0,,2009.0,507.0,222.0,40.7545859,-73.8207239,Robinson Manor,wood floor
NY_10856,Condo/Co-op,Bronx,1.0,1.0,Bronx,850.0,19998.0,1958.0,215.0,,40.908552,-73.896916,Bronx,No
NY_10598,Townhouse,Little Neck,3.0,1.5,Little Neck,1246.0,2520.0,1925.0,947.0,,40.7709139,-73.7334145,Little Neck,wood floor
NY_10862,Condo/Co-op,Bronx,1.0,1.0,Riverdale,750.0,,1959.0,25.0,,40.9117719,-73.9024392,Riverdale,No
NY_4390,Condo/Co-op,Jackson Heights,2.0,1.0,Barclay Gardens,871.0,,1949.0,977.0,551.0,40.7674823,-73.8906077,Barclay Gardens,wood floor
NY_4493,Condo/Co-op,Howard Beach,2.0,2.0,Lindenwood,1096.0,,1964.0,226.0,,40.6689514,-73.8486604,Lindenwood,wood floor
NY_1932,Single Family Residential,Staten Island,4.0,3.0,Tottenville,1700.0,5000.0,1901.0,192.0,,40.5147557,-74.2441373,Tottenville,No
NY_4319,Multi-Family (2-4 Unit),Bronx,5.0,2.0,Bronx,2024.0,3314.0,1950.0,656.0,,40.887002,-73.853554,Bronx,No
NY_4244,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,3156.0,2848.0,1920.0,967.0,,40.8925706,-73.8539095,Bronx,No
NY_3919,Condo/Co-op,Rego Park,1.0,1.0,Park Plaza,750.0,,1962.0,774.0,,40.7341131,-73.8619884,Park Plaza,wood floor
NY_6245,Condo/Co-op,Bronx,3.0,1.0,Bronx,900.0,3550.0,1912.0,388.0,,40.8488323,-73.9053614,Bronx,No
NY_3737,Condo/Co-op,Bronx,2.0,1.0,Bronx,925.0,,1970.0,291.0,,40.8320789,-73.859503,Bronx,No
NY_9168,Single Family Residential,Staten Island,3.0,1.0,Port Richmond,1424.0,4625.0,1910.0,408.0,,40.6342688,-74.1388338,Port Richmond,No
NY_594,Condo/Co-op,Arverne,2.0,1.0,Ocean Breeze At Arverne,894.0,,2005.0,697.0,,40.58860900000001,-73.806764,Ocean Breeze At Arverne,wood floor
NY_6055,Townhouse,Maspeth,4.0,3.0,Maspeth,1600.0,1680.0,1940.0,432.0,,40.724851,-73.891713,Maspeth,wood floor
NY_2768,Condo/Co-op,Jackson Heights,2.0,1.0,Southridge,950.0,,1960.0,500.0,,40.7548053,-73.87749190000002,Southridge,No
NY_10005,Single Family Residential,Staten Island,2.0,3.0,Great Kills,1560.0,1560.0,1999.0,843.0,497.0,40.5391098,-74.1430018,Great Kills,No
NY_2194,Single Family Residential,Jamaica,4.0,2.5,Jamaica,1200.0,2000.0,1920.0,487.0,,40.67086,-73.791119,Jamaica,No
NY_2561,Condo/Co-op,Elmhurst,1.0,1.0,Elmhurst Gardens,650.0,,1951.0,255.0,,40.7423373,-73.87988490000002,Elmhurst Gardens,No
NY_1428,Condo/Co-op,Bronx,1.0,1.0,Bronx,1000.0,,1962.0,718.0,,40.8789773,-73.916004,Bronx,No
NY_5334,Single Family Residential,Staten Island,3.0,2.0,West Brighton,1504.0,5900.0,1920.0,16.0,,40.6407815,-74.11534759999998,West Brighton,No
NY_3191,Single Family Residential,Staten Island,2.0,2.0,Park Hill,936.0,1014.0,1992.0,451.0,95.0,40.613466,-74.08121640000002,Park Hill,No
NY_1646,Multi-Family (2-4 Unit),Astoria,5.0,2.0,Astoria,2080.0,2500.0,1930.0,885.0,,40.774608,-73.90746700000003,Astoria,No
NY_9765,Multi-Family (2-4 Unit),Bronx,8.0,4.0,Schuylerville,2394.0,2525.0,1920.0,402.0,,40.8396823,-73.8285584,Schuylerville,wood floor
NY_10110,Single Family Residential,Staten Island,2.0,2.0,Great Kills,944.0,3128.0,1991.0,815.0,,40.551775,-74.14509179999997,Great Kills,No
NY_1704,Multi-Family (2-4 Unit),E. Elmhurst,7.0,3.0,East Elmhurst,1736.0,1580.0,1935.0,618.0,,40.763421,-73.869288,East Elmhurst,No
NY_9217,Single Family Residential,Staten Island,3.0,2.0,Port Richmond,1180.0,2750.0,1935.0,431.0,,40.630164,-74.1428619,Port Richmond,No
NY_10906,Single Family Residential,Bronx,3.0,2.5,Riverdale,2280.0,5606.0,1940.0,746.0,,40.90821,-73.89981329999998,Riverdale,No
NY_397,Single Family Residential,Staten Island,1.0,3.0,Arden Heights,1000.0,400.0,1996.0,641.0,117.0,40.5607713,-74.18434309999998,Arden Heights,No
NY_9162,Townhouse,Staten Island,3.0,1.0,Port Richmond,2430.0,3588.0,1910.0,647.0,,40.635674,-74.1395713,Port Richmond,No
NY_3249,Condo/Co-op,Staten Island,1.0,1.0,Dongan Hills-Above Hylan,651.0,125214.0,1972.0,508.0,208.0,40.5901761,-74.095774,Dongan Hills-Above Hylan,No
NY_6282,Townhouse,Springfield Gdns,3.0,1.5,Springfield Gardens,1550.0,2760.0,1930.0,779.0,,40.67311,-73.761012,Springfield Gardens,wood floor
NY_5468,Multi-Family (2-4 Unit),Jamaica,6.0,1.0,Jamaica,1600.0,2500.0,1930.0,464.0,,40.702203,-73.77953000000002,Jamaica,No
NY_2718,Condo/Co-op,Jackson Heights,3.0,1.0,Southridge 3,1100.0,,1957.0,849.0,,40.75606060000001,-73.87724250000002,Southridge 3,wood floor
NY_1856,Townhouse,Staten Island,4.0,5.0,Tottenville,3830.0,4200.0,2017.0,568.0,,40.5018267,-74.24186440000003,Tottenville,No
NY_9548,Multi-Family (2-4 Unit),Richmond Hill,7.0,2.5,Richmond Hill,2790.0,2500.0,1920.0,22.0,,40.6928569,-73.834807,Richmond Hill,wood floor
NY_475,Single Family Residential,Staten Island,3.0,3.0,Arden Heights,1520.0,2800.0,1980.0,1048.0,,40.5530029,-74.177982,Arden Heights,No
NY_5512,Townhouse,Brooklyn,7.0,4.0,Bensonhurst,2680.0,2000.0,1970.0,687.0,,40.6045517,-73.9930921,Bensonhurst,No
NY_10947,Condo/Co-op,Forest Hills,2.0,1.5,Euclid,1200.0,,1955.0,821.0,,40.7212241,-73.8387321,Euclid,No
NY_5774,Condo/Co-op,Ozone Park,2.0,2.0,Newlyn Estates,1150.0,69720.0,1989.0,911.0,,40.672142,-73.84988129999998,Newlyn Estates,wood floor
NY_8457,Single Family Residential,College Point,3.0,2.5,College Point,1122.0,1875.0,1960.0,817.0,,40.7879398,-73.8384287,College Point,wood floor
NY_5103,Condo/Co-op,New York,0.0,1.0,Beekman Townhouse,528.0,,1959.0,635.0,609.0,40.76408660000001,-73.9651703,Beekman Townhouse,wood floor
NY_1848,Single Family Residential,Staten Island,3.0,2.0,Tottenville,1800.0,3750.0,1968.0,269.0,,40.505788,-74.24226,Tottenville,No
NY_9903,Townhouse,Bronx,3.0,2.5,Bronx,1423.0,2400.0,1940.0,150.0,,40.853079,-73.847771,Bronx,No
NY_10248,Single Family Residential,Staten Island,4.0,3.0,Great Kills,1540.0,2400.0,1994.0,89.0,,40.55973400000001,-74.149891,Great Kills,No
NY_10868,Single Family Residential,Bronx,5.0,2.5,Bronx,2487.0,3554.0,1920.0,46.0,,40.9117589,-73.9006382,Bronx,No
NY_7677,Townhouse,Staten Island,3.0,3.0,Woodrow,3600.0,8306.0,2001.0,1030.0,,40.540252,-74.2159378,Woodrow,No
NY_5492,Townhouse,Brooklyn,7.0,3.0,Bensonhurst,2528.0,2700.0,1920.0,347.0,,40.6054386,-73.9983947,Bensonhurst,No
NY_10676,Condo/Co-op,Bronx,1.0,1.0,Bronx,810.0,58766.0,1954.0,353.0,,40.9048823,-73.9051113,Bronx,No
NY_6287,Townhouse,St. Albans,4.0,2.5,St. Albans,1584.0,2000.0,1932.0,815.0,,40.68511,-73.76443,St. Albans,wood floor
NY_9662,Condo/Co-op,Bronx,1.0,1.5,Bronx,1000.0,,1972.0,459.0,,40.8129547,-73.80793759999997,Bronx,No
NY_4874,Single Family Residential,Staten Island,3.0,2.0,Richmond Town,1032.0,3993.0,1965.0,787.0,,40.5713614,-74.1331045,Richmond Town,No
NY_10588,Multi-Family (2-4 Unit),Douglaston,5.0,3.0,Douglaston,2100.0,2100.0,1978.0,9.0,,40.7507571,-73.7379946,Douglaston,No
NY_2246,Condo/Co-op,Glen Oaks,3.0,1.0,Glen Oaks Village,812.0,,1950.0,999.0,,40.7478967,-73.7120564,Glen Oaks Village,wood floor
NY_4705,Townhouse,Brooklyn,6.0,2.0,Bensonhurst,2480.0,2500.0,1925.0,124.0,,40.6105677,-73.98776640000001,Bensonhurst,No
NY_3928,Multi-Family (2-4 Unit),Rego Park,7.0,5.0,Rego Park,3339.0,1680.0,1966.0,365.0,,40.733758,-73.857972,Rego Park,wood floor
NY_3683,Multi-Family (2-4 Unit),Bronx,7.0,4.0,Bronx,1652.0,1999.0,1920.0,309.0,,40.830093,-73.876326,Bronx,No
NY_5936,Condo/Co-op,Bronx,1.0,1.0,Bronx,711.0,,1935.0,1061.0,585000.0,40.833791,-73.861362,Bronx,No
NY_7522,Single Family Residential,Queens Village,3.0,2.0,Queens Village,1540.0,3500.0,1940.0,85.0,,40.72861,-73.740624,Queens Village,wood floor
NY_3667,Multi-Family (2-4 Unit),Bronx,3.0,1.0,Bronx,3720.0,2500.0,1920.0,712.0,,40.8313953,-73.87928570000003,Bronx,No
NY_11026,Condo/Co-op,Forest Hills,2.0,1.0,The Normandy,1200.0,,1939.0,808.0,,40.7229674,-73.84617929999997,The Normandy,wood floor
NY_4480,Single Family Residential,call Listing Agent,5.0,3.0,Queens,2423.0,3998.0,1965.0,220.0,,40.652895,-73.839616,Queens,hardwood floor
NY_9319,Condo/Co-op,Kew Gardens,2.0,1.0,Kew Court,950.0,,1928.0,330.0,,40.702536,-73.831733,Kew Court,wood floor
NY_6725,Single Family Residential,Bronx,4.0,4.0,Bronx,2016.0,4791.0,1939.0,1059.0,,40.8434353,-73.78765909999998,Bronx,hardwood floor
NY_8513,Townhouse,Woodhaven,3.0,2.5,Woodhaven,1160.0,1600.0,1910.0,430.0,,40.686835,-73.86123,Woodhaven,No
NY_10835,Condo/Co-op,Bronx,2.0,1.5,Riverdale,1250.0,,1953.0,374.0,,40.8924692,-73.9091145,Riverdale,No
NY_9198,Single Family Residential,Staten Island,3.0,4.0,Port Richmond,1835.0,4360.0,2018.0,313.0,,40.6285771,-74.1430548,Port Richmond,No
NY_73,Condo/Co-op,Bayside,2.0,2.0,Bay County,1250.0,,1960.0,828.0,,40.7816436,-73.7752381,Bay County,wood floor
NY_9201,Single Family Residential,Staten Island,3.0,3.0,Port Richmond,1330.0,2700.0,1910.0,710.0,,40.631607,-74.1353392,Port Richmond,No
NY_49,Condo/Co-op,Bayside,1.0,1.0,Bay Club,765.0,,1982.0,709.0,580.0,40.7784405,-73.78042940000002,Bay Club,wood floor
NY_8275,Multi-Family (2-4 Unit),Bayside,5.0,3.0,Bayside,1632.0,3325.0,1930.0,1062.0,,40.759658,-73.774328,Bayside,wood floor
NY_4312,Single Family Residential,Bronx,3.0,1.5,Bronx,1440.0,2313.0,1950.0,858.0,,40.8966151,-73.8434354,Bronx,No
NY_4657,Townhouse,Brooklyn,4.0,2.0,Brooklyn,2200.0,1600.0,1901.0,849.0,,40.673501,-73.939525,Brooklyn,No
NY_10604,Condo/Co-op,Little Neck,1.0,1.0,Deepdale Gardens,650.0,,1950.0,955.0,,40.7556699,-73.7287,Deepdale Gardens,No
NY_2906,Townhouse,Brooklyn,4.0,1.0,Brooklyn,1520.0,2000.0,1905.0,92.0,,40.64486160000001,-73.9477559,Brooklyn,wood floor
NY_5181,Townhouse,Middle Village,3.0,2.0,Middle Village,1152.0,1800.0,1940.0,1075.0,,40.7221199,-73.87839090000001,Middle Village,No
NY_3200,Single Family Residential,Staten Island,3.0,2.0,Concord,1600.0,1101.0,1995.0,79.0,120.0,40.613512,-74.08039699999998,Concord,No
NY_9924,Multi-Family (2-4 Unit),Brooklyn,8.0,3.5,Brooklyn,3200.0,1200.0,1930.0,122.0,,40.6691825,-73.90618640000002,Brooklyn,No
NY_2711,Condo/Co-op,Jackson Heights,1.0,1.0,The Versailles,749.0,,1950.0,617.0,,40.7528531,-73.8900064,The Versailles,wood floor
NY_7275,Condo/Co-op,Bronx,0.0,1.0,Bronx,550.0,,1927.0,1051.0,,40.8306309,-73.9281289,Bronx,No
NY_10285,Condo/Co-op,Staten Island,2.0,1.0,Willowbrook,902.0,902.0,1986.0,325.0,210.0,40.6013908,-74.13291070000002,Willowbrook,No
NY_3358,Condo/Co-op,Beechhurst,1.0,1.0,Cryder House,1100.0,,1968.0,395.0,,40.7945375,-73.79653459999999,Cryder House,wood floor
NY_1933,Single Family Residential,Staten Island,2.0,2.0,Tottenville,1500.0,1275.0,1988.0,176.0,215.0,40.5008089,-74.237666,Tottenville,No
NY_5769,Single Family Residential,Ozone Park,3.0,2.0,Ozone Park,1280.0,2529.0,1960.0,81.0,,40.675718,-73.842539,Ozone Park,wood floor
NY_5373,Townhouse,Staten Island,2.0,1.0,West Brighton,1850.0,2235.0,2006.0,635.0,,40.631324,-74.1182,West Brighton,No
NY_2289,Condo/Co-op,Glen Oaks,2.0,1.0,Glen Oaks Village,766.0,,1950.0,673.0,,40.74767720000001,-73.7142593,Glen Oaks Village,wood floor
NY_1869,Townhouse,Staten Island,3.0,5.0,Tottenville,5333.0,10285.0,2007.0,50.0,,40.5163092,-74.2367783,Tottenville,No
NY_6566,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1760.0,2208.0,1899.0,738.0,,40.8422435,-73.8654031,Bronx,No
NY_6064,Multi-Family (2-4 Unit),Maspeth,7.0,2.5,Maspeth,3750.0,2500.0,1931.0,305.0,,40.7234989,-73.904613,Maspeth,wood floor
NY_3887,Condo/Co-op,Flushing,1.0,1.0,Flushing,750.0,,1962.0,633.0,,40.7661499,-73.82417020000003,Flushing,wood floor
NY_7628,Single Family Residential,Staten Island,3.0,4.0,Princes Bay,1800.0,8960.0,1915.0,746.0,,40.5246549,-74.2100223,Princes Bay,No
NY_6074,Single Family Residential,Maspeth,3.0,2.0,Maspeth,1239.0,2100.0,1925.0,919.0,,40.7320847,-73.8899995,Maspeth,wood floor
NY_9411,Condo/Co-op,Kew Gardens,0.0,1.0,Talbot Apartments,500.0,,1929.0,712.0,,40.7094895,-73.8290353,Talbot Apartments,wood floor
NY_3729,Single Family Residential,Bronx,4.0,2.0,Bronx,1576.0,2500.0,1925.0,113.0,,40.829105,-73.863522,Bronx,No
NY_4601,Single Family Residential,Bellerose,3.0,1.5,Bellerose,1480.0,2850.0,1930.0,799.0,,40.7266599,-73.72548309999998,Bellerose,wood floor
NY_6853,Multi-Family (2-4 Unit),Brooklyn,3.0,2.0,East Flatbush,2992.0,3100.0,1945.0,368.0,,40.6614112,-73.93355940000002,East Flatbush,wood floor
NY_3957,Condo/Co-op,Rego Park,1.0,1.0,Marion Court,800.0,,1940.0,1037.0,,40.7300619,-73.865661,,wood floor
NY_3577,Single Family Residential,St. Albans,3.0,2.0,St. Albans,1248.0,2500.0,1920.0,10.0,,40.691513,-73.756367,St. Albans,No
NY_6031,Multi-Family (2-4 Unit),Richmond Hill,4.0,2.0,Richmond Hill,2012.0,2317.0,1915.0,33.0,,40.69175900000001,-73.830114,Richmond Hill,wood floor
NY_3665,Multi-Family (2-4 Unit),Bronx,8.0,2.0,Bronx,2920.0,2500.0,1940.0,922.0,,40.826778,-73.87708609999999,Bronx,No
NY_7686,Townhouse,Staten Island,6.0,5.0,Princes Bay,2800.0,4850.0,2016.0,1082.0,,40.53132539999999,-74.20309759999998,Princes Bay,No
NY_7147,Condo/Co-op,Bronx,1.0,1.0,Bronx,785.0,,1937.0,729.0,,40.8704816,-73.88231040000002,Bronx,No
NY_5516,Townhouse,Brooklyn,3.0,5.0,Bensonhurst,3596.0,2900.0,1965.0,757.0,,40.5987572,-73.9895454,Bensonhurst,No
NY_6777,Condo/Co-op,Bronx,1.0,1.0,Bronx,660.0,22167.0,2008.0,926.0,315.0,40.8225186,-73.9117785,Bronx,No
NY_526,Single Family Residential,Staten Island,4.0,2.0,Arden Heights,1848.0,1760.0,1973.0,782.0,63.0,40.553521,-74.194101,Arden Heights,No
NY_1069,Townhouse,Staten Island,3.0,2.0,Silver Lake,1944.0,3000.0,1928.0,514.0,,40.6323352,-74.0894229,Silver Lake,No
NY_6492,Condo/Co-op,Bronx,3.0,1.5,Bronx,1059.0,,1995.0,257.0,220.0,40.8214479,-73.901804,Bronx,No
NY_960,Single Family Residential,Staten Island,3.0,3.0,New Brighton,1768.0,3100.0,2014.0,1010.0,,40.640924,-74.090296,New Brighton,No
NY_6815,Condo/Co-op,Bronx,0.0,2.5,Bronx,910.0,22167.0,2008.0,1072.0,431.0,40.8225186,-73.9117785,Bronx,No
NY_11142,Multi-Family (2-4 Unit),Flushing,6.0,4.5,Flushing,2000.0,3400.0,1975.0,66.0,,40.7561335,-73.8053066,,
NY_6676,Multi-Family (2-4 Unit),Bronx,6.0,2.0,Bronx,2280.0,2265.0,1901.0,708.0,,40.842393,-73.865489,Bronx,No
NY_5286,Single Family Residential,Staten Island,3.0,3.0,Westerleigh,1215.0,7400.0,1963.0,55.0,,40.6231576,-74.12567059999998,Westerleigh,No
NY_10052,Single Family Residential,Staten Island,3.0,2.0,Great Kills,1600.0,2700.0,1975.0,925.0,,40.5614118,-74.15921850000002,Great Kills,No
NY_29,Condo/Co-op,Bayside,3.0,2.0,Baybridge Condos,1240.0,444361.0,1985.0,197.0,,40.78652260000001,-73.78617990000002,Baybridge Condos,wood floor
NY_238,Condo/Co-op,Long Island City,1.0,1.0,East River Tower,650.0,,2010.0,1058.0,,40.7690761,-73.93440720000002,East River Tower,wood floor
NY_9556,Multi-Family (2-4 Unit),Richmond Hill,7.0,4.0,Richmond Hill,3000.0,3742.0,1930.0,555.0,,40.69882,-73.841385,Richmond Hill,wood floor
NY_6997,Single Family Residential,Bronx,3.0,3.0,Bronx,1400.0,2706.0,1930.0,933.0,,40.8162569,-73.84554759999997,Bronx,wood floor
NY_7567,Single Family Residential,Queens Village,3.0,2.0,Queens Village,1360.0,2700.0,1925.0,1074.0,,40.7236666,-73.7506472,Queens Village,wood floor
NY_9598,Multi-Family (2-4 Unit),Throgs Neck,9.0,4.5,Throgs Neck,2507.0,5000.0,1920.0,772.0,,40.8277384,-73.828007,Throgs Neck,No
NY_3540,Single Family Residential,Bronx,5.0,1.5,Bronx,1973.0,2813.0,1910.0,59.0,,40.8511243,-73.92002679999997,Bronx,No
NY_7739,Single Family Residential,Staten Island,2.0,2.0,Princes Bay,960.0,800.0,1987.0,241.0,220.0,40.535924,-74.21068690000001,Princes Bay,No
NY_5189,Multi-Family (2-4 Unit),Middle Village,4.0,2.0,Middle Village,2238.0,2567.0,1955.0,1072.0,,40.727209,-73.882451,Middle Village,No
NY_6738,Single Family Residential,Bronx,4.0,3.5,Bronx,2003.0,2996.0,1920.0,544.0,,40.8475478,-73.78915699999997,Bronx,hardwood floor
NY_6070,Multi-Family (2-4 Unit),Maspeth,7.0,3.5,Maspeth,1620.0,2175.0,1920.0,4.0,,40.71706,-73.905,Maspeth,No
NY_8497,Condo/Co-op,College Point,2.0,1.0,Avr,957.0,,2011.0,702.0,275.0,40.7938525,-73.8450226,Avr,wood floor
NY_420,Single Family Residential,Staten Island,2.0,1.5,Annandale,1480.0,640.0,1989.0,667.0,,40.561399,-74.172446,Annandale,No
NY_1612,Multi-Family (2-4 Unit),Arverne,5.0,2.0,Arverne / Far Rockaway,2001.0,3000.0,1997.0,799.0,,40.5968842,-73.80166729999998,Arverne / Far Rockaway,No
NY_4078,Single Family Residential,Bronx,4.0,2.0,Bronx,1782.0,2225.0,1935.0,781.0,,40.8640978,-73.84366429999999,,No
NY_10098,Single Family Residential,Staten Island,3.0,2.0,Great Kills,1512.0,3750.0,1975.0,519.0,,40.546687,-74.148391,Great Kills,No
NY_6030,Townhouse,Richmond Hill,3.0,2.0,Richmond Hill,1489.0,1489.0,2005.0,86.0,,40.695402,-73.81962440000002,Richmond Hill,wood floor
NY_1415,Condo/Co-op,Bronx,1.0,1.0,Bronx,775.0,,1964.0,787.0,,40.8789917,-73.90209140000002,Bronx,No
NY_1983,Townhouse,Staten Island,4.0,3.0,Tottenville,2311.0,8375.0,1947.0,463.0,,40.5116396,-74.239808,Tottenville,No
NY_9826,Single Family Residential,Bronx,3.0,1.5,Bronx,1782.0,1799.0,1950.0,885.0,,40.849837,-73.852977,Bronx,hardwood floor
NY_5551,Single Family Residential,Brooklyn,3.0,2.0,Mill Basin,1332.0,2000.0,1920.0,141.0,,40.6205396,-73.9233957,Mill Basin,No
NY_2321,Single Family Residential,Glen Oaks,4.0,2.5,Glen Oaks,1643.0,4500.0,1950.0,261.0,,40.740017,-73.708653,Glen Oaks,No
NY_5921,Condo/Co-op,Bronx,1.0,1.0,Bronx,750.0,,1952.0,606.0,,40.8533709,-73.86513740000002,Bronx,No
NY_9004,Townhouse,Bronx,3.0,2.5,Bronx,1224.0,2526.0,1970.0,544.0,,40.9027684,-73.8556554,Bronx,No
NY_7917,Townhouse,Staten Island,6.0,2.0,Mariners Harbor,1656.0,3200.0,1925.0,1009.0,,40.6314261,-74.16121170000002,Mariners Harbor,No
NY_8466,Condo/Co-op,College Point,3.0,2.5,Riverview at C.P.CondoII,2010.0,,1981.0,149.0,263.0,40.793714,-73.8466443,Riverview at C.P.CondoII,No
NY_5147,Multi-Family (2-4 Unit),Astoria,5.0,4.0,Astoria,3159.0,4158.0,1960.0,786.0,,40.771236,-73.92078199999997,Astoria,No
NY_6961,Condo/Co-op,Bronx,2.0,1.0,Bronx,1000.0,,1969.0,9.0,,40.820552,-73.8731934,Bronx,No
NY_3938,Condo/Co-op,Rego Park,1.0,1.0,Park City Estate,750.0,,1954.0,985.0,,40.7346339,-73.86023840000001,Park City Estate,No
NY_10416,Single Family Residential,Staten Island,3.0,4.0,Westerleigh,1377.0,2300.0,2018.0,257.0,,40.6093016,-74.128148,Westerleigh,No
NY_2558,Condo/Co-op,Elmhurst,1.0,1.0,8330 Vietor Ave Corp,700.0,,1962.0,310.0,,40.7431099,-73.880957,8330 Vietor Ave Corp,wood floor
NY_10260,Single Family Residential,Staten Island,2.0,2.0,Heartland Village,1530.0,1530.0,1980.0,780.0,274.0,40.5780075,-74.1605001,Heartland Village,No
NY_8296,Multi-Family (2-4 Unit),Bayside,8.0,3.5,Bayside,3358.0,4140.0,1960.0,267.0,,40.765873,-73.783985,Bayside,wood floor
NY_9807,Multi-Family (2-4 Unit),Bronx,3.0,2.0,Bronx,1840.0,2374.0,1920.0,925.0,,40.8487567,-73.83523249999998,Bronx,No
NY_795,Single Family Residential,Staten Island,3.0,2.0,Rosebank,1160.0,1475.0,1997.0,767.0,,40.6066519,-74.06615699999998,Rosebank,No
NY_1437,Condo/Co-op,Bronx,1.0,2.0,Bronx,755.0,,1962.0,617.0,,40.8825647,-73.9213061,Bronx,No
NY_10121,Condo/Co-op,Staten Island,1.0,1.0,Great Kills,750.0,1400.0,1984.0,1031.0,235.0,40.5479939,-74.15598879999997,Great Kills,No
NY_10567,Condo/Co-op,Douglaston,3.0,2.0,High Point Condo,1055.0,,1987.0,79.0,623.0,40.7494724,-73.73730809999998,High Point Condo,wood floor
NY_4410,Multi-Family (2-4 Unit),Jackson Heights,5.0,2.0,Jackson Heights,2008.0,2200.0,1950.0,220.0,,40.76215300000001,-73.892534,Jackson Heights,wood floor
NY_1972,Single Family Residential,Staten Island,3.0,2.0,Tottenville,1048.0,6500.0,1950.0,718.0,,40.50495770000001,-74.23777559999998,Tottenville,No
NY_10242,Townhouse,Staten Island,6.0,4.0,Great Kills,3375.0,4000.0,2001.0,764.0,,40.5563284,-74.1519113,Great Kills,No
NY_5633,Single Family Residential,Woodside,5.0,2.5,Woodside,2913.0,5000.0,1915.0,563.0,,40.756703,-73.90292,Woodside,wood floor
NY_7914,Single Family Residential,Staten Island,2.0,2.0,Mariners Harbor,1120.0,1680.0,1990.0,883.0,,40.6365746,-74.149847,Mariners Harbor,No
NY_2169,Multi-Family (2-4 Unit),Brooklyn,0.0,,Brooklyn,2400.0,1799.0,2003.0,884.0,,40.6744075,-73.8829667,Brooklyn,No
